id,created_at,source,retweets,favorites,text
700413494580084736,2016-02-18T20:16:04Z,Twitter for iPhone,NA,NA,"Join us Saturday night- for the South Carolina Primary Watch Party!
#SCPrimary #Trump2016 https://t.co/AqRhLydI0u"
700471348779352064,2016-02-19T00:05:58Z,Twitter for iPhone,NA,NA,"RT @JoeNBC: ""Pope Francis, tear down that wall!""
#vaticanwalls https://t.co/mDGANFtApb"
700471960526987264,2016-02-19T00:08:24Z,Twitter for iPhone,NA,NA,"We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 #VoteTrumpSC
https://t.co/wG4RgO0pNm https://t.co/3XpJvBZuk5"
700472856350691328,2016-02-19T00:11:57Z,Twitter for iPhone,NA,NA,Tonight I will be on @FoxNews with @SeanHannity at 10pm and @CNN w/ @AndersonCooper at 10:10pm. Enjoy! #VoteTrumpSC #Trump2016
700562845096804352,2016-02-19T06:09:32Z,Twitter for Android,NA,NA,"""@KathyTravels777:  ĺ @andersoncooper Tonight on CNN @realDonaldTrump was GREAT. Loved the intimacy of conversation w the people"""
700754883125886976,2016-02-19T18:52:38Z,Twitter for iPhone,NA,NA,Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo
700755931420823552,2016-02-19T18:56:48Z,Twitter for iPhone,NA,NA,"A message from @IvankaTrump! #SCPrimary #VoteTrumpSC #MakeAmericaGreatAgain 
Video: https://t.co/5NZw5Bs6NR https://t.co/KEx85mQxEv"
700779018405150720,2016-02-19T20:28:32Z,Twitter for iPhone,NA,NA,"I was asked about healthcare by Anderson Cooper &amp; have been consistent- I will repeal all of #ObamaCare, including the mandate, period."
700779139985440768,2016-02-19T20:29:01Z,Twitter for iPhone,NA,NA,"I was referring to a backstop for pre-existing conditions. I will eliminate the law, in its entirety, &amp; replace it w/ something much better."
700779226715316224,2016-02-19T20:29:22Z,Twitter for iPhone,NA,NA,"I will replace it with private plans, health savings accounts, &amp; allow purchasing across state lines. Maximum choice &amp; freedom for consumer."
700779318260195328,2016-02-19T20:29:43Z,Twitter for iPhone,NA,NA,I’m self-funding and I am going to take care of the people – not the special interests and insurance companies like the other candidates.
700779489907892224,2016-02-19T20:30:24Z,Twitter for iPhone,NA,NA,"Remember, Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!"
700784179076853760,2016-02-19T20:49:02Z,Twitter for iPhone,NA,NA,#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx
700784408870182912,2016-02-19T20:49:57Z,Twitter for iPhone,NA,NA,#MakeAmericaGreatAgain #Trump2016 https://t.co/6hP6PzPkY5
700787183872057344,2016-02-19T21:00:59Z,Twitter for iPhone,NA,NA,I have built so many great &amp; complicated projects– creating tens of thousands of jobs-video: https://t.co/9cqt78cGiT https://t.co/4Q7oJHKoqV
700795170023825408,2016-02-19T21:32:43Z,Twitter Web Client,NA,NA,I use both iPhone &amp; Samsung. If Apple doesn't give info to authorities on the terrorists I'll only be using Samsung until they give info.
700795257181437952,2016-02-19T21:33:04Z,Twitter Web Client,NA,NA,Hopefully others will follow suit. Our country needs &amp; should demand security. It is time to get tough &amp; be smart!
700796528844103680,2016-02-19T21:38:07Z,Twitter for Android,NA,NA,Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal
700799329620140032,2016-02-19T21:49:15Z,Twitter for Android,NA,NA,"Just finished two major speeches in South Carolina. Big crowds, great people. Going for a third now!"
700799986104029184,2016-02-19T21:51:51Z,Twitter for Android,NA,NA,MAKE AMERICA GREAT AGAIN!
701033104605999104,2016-02-20T13:18:11Z,Twitter for Android,NA,NA,"""@dnmiller2000: @realDonaldTrump I'm a Regan Dem and believe in your message! God bless you and your campaign!"""
701033286223572992,2016-02-20T13:18:54Z,Twitter for Android,NA,NA,"""@rwalkerTennesse: #SouthCarolina If you want a job next January @Vote_For_Trump today. @realDonaldTrump will work for the people."""
701043432354095104,2016-02-20T13:59:13Z,Twitter for Android,NA,NA,Lying #Ted Cruz just (on election day) came out with a sneak and sleazy Robocall. He holds up the Bible but in fact is a true lowlife pol!
701044235764502528,2016-02-20T14:02:25Z,Twitter for Android,NA,NA,"""@Metazip: @AnnCoulter @DavidJMadeira  TheTrump phenomenon summed up: “Leadership, Fighter and Winner.” Not a Liar https://t.co/rz8BC4n8B5"""
701044380476375040,2016-02-20T14:02:59Z,Twitter for Android,NA,NA,"""@TrumpNewMedia:  Get out &amp; #VoteTrump if you don't #VoteTrump NOTHING will change it's that simple! #VoteTrump https://t.co/0QUSXERSql"""
701044871587454976,2016-02-20T14:04:56Z,Twitter for Android,NA,NA,"""@FamilyRedsFans: @FoxNews is really starting to campaign hard for marcorubio. #fairandbalancedmyass""  He is weak on illegal immigration!"
701045567783219200,2016-02-20T14:07:42Z,Twitter for Android,NA,NA,"""@ResisTyr:  Mr.Trump...BOTH Cruz AND Rubio are ineligible to be POTUS! It's a SLAM DUNK CASE!! Check it! https://t.co/NjqWP0pP6X"""
701062516911251456,2016-02-20T15:15:03Z,Twitter for Android,NA,NA,"""@TrumpNewMedia: WHY DOES TED CRUZ LIE SO MUCH? LET'S FACE IT TED NEVER CREATED EVEN 1 JOB HIS ENTIRE LIFE! #WATCH: https://t.co/modgRNn1DJ"
701063078071418880,2016-02-20T15:17:17Z,Twitter for Android,NA,NA,"""@Blackan: #SCPrimary @realDonaldTrump is the only one who will protect American interests. #MakeAmericaGreatAgain https://t.co/Hbqjg1fb1t"""
701063288193421312,2016-02-20T15:18:07Z,Twitter for Android,NA,NA,"""@BirgitOlsen1: @realDonaldTrump @Justice41ca  @Vote_For_Trump EVERYBODY ON TWITTER GET OUT TO VOTE FOR TRUMP TODAY IN SOUTH CAROLINA"""
701063872615096320,2016-02-20T15:20:27Z,Twitter for Android,NA,NA,"""@micah_micahk: @realDonaldTrump @blackan @DanScavino this veteran voted for Trump in TX early voting! https://t.co/DTtUvc59NJ"""
701066624800059392,2016-02-20T15:31:23Z,Twitter for Android,NA,NA,I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!
701078699118989312,2016-02-20T16:19:21Z,Mobile Web (M5),2259,5776,"""@JoeNBC: Trump expressed concerns months after the Iraq War began, while 60% of Americans still supported the war. https://t.co/YmJBSgPRa7"""
701082607782592512,2016-02-20T16:34:53Z,Twitter for Android,1554,5111,"""@Carolyn82471448: @WayneDupreeShow @realDonaldTrump All aboard the Trump Train!"""
701084443889381376,2016-02-20T16:42:11Z,Twitter for Android,12353,29854,I wonder if President Obama would have attended the funeral of Justice Scalia if it were held in a Mosque? Very sad that he did not go!
701089616825159680,2016-02-20T17:02:44Z,Twitter for Android,3800,10003,Remember that Marco Rubio is very weak on illegal immigration. South Carolina needs strength as illegals and Syrians pour in. Don't allow it
701098843635580928,2016-02-20T17:39:24Z,Twitter for Android,3408,9992,"South Carolina voters have the future of our country in their hands. Vote now (today), and MAKE AMERICA GREAT AGAIN!"
701162206914879488,2016-02-20T21:51:11Z,Twitter for Android,2451,8562,"""@CarrollKuykend2: This veteran just voted @realDonaldTrump in the SC primary, let's make America great again!"""
701196121759068160,2016-02-21T00:05:57Z,Twitter for Android,4146,15858,People (pundits) gave me no chance in South Carolina. Now it looks like a possible win. I would be happy with a one vote victory! (HOPE)
701240216745603072,2016-02-21T03:01:10Z,Twitter for Android,5934,19489,"What a great night. Thank you South Carolina, a special place with truly amazing people! LOVE"
701269540844527616,2016-02-21T04:57:42Z,Twitter for Android,13509,30633,"""@mikeliberation: This is the best reaction shot I've ever seen lol #Trump2016"" https://t.co/jqxI7QoxEY"
701363192669331456,2016-02-21T11:09:50Z,Twitter for Android,2977,11444,"Thank you @SarahPalinUSA for your amazing help and support. Big win, leaving now for Atlanta and Nevada.The people of South Carolina got it!"
701369894479273984,2016-02-21T11:36:28Z,Twitter for Android,2024,8039,I will be live on all of the major morning talk shows. Enjoy!
701374019644366848,2016-02-21T11:52:51Z,Twitter for Android,3937,11400,The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!
701435508283588608,2016-02-21T15:57:11Z,Twitter for Android,1733,4693,A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje
701437415047700480,2016-02-21T16:04:46Z,Twitter for Android,2321,7393,Thank you South Carolina!  https://t.co/U1HoDmuuH3
701480269975523328,2016-02-21T18:55:03Z,Twitter for Android,4347,0,RT @BretEastonEllis: Just back from a dinner in West Hollywood: shocked the majority of the table was voting for Trump but they would never…
701556580916060160,2016-02-21T23:58:17Z,Twitter for iPhone,3040,0,"RT @EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016
Caucus locator: https://t.co/r8ijPnCsmO https://t.co/kNhQcETaTV"
701558980682891264,2016-02-22T00:07:49Z,Twitter for iPhone,3429,10132,"THANK YOU Atlanta, Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S"
701743902093504512,2016-02-22T12:22:38Z,Twitter for Android,3037,11719,"A number of months ago, I was not expected to win South Carolina,Ted Cruz was, and yet I won in a landslide - every group and category. WIN!"
701746070162792448,2016-02-22T12:31:15Z,Twitter for Android,1898,6610,"""@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk"""
701750410621497344,2016-02-22T12:48:30Z,Twitter for Android,3153,11318,"I am in Las Vegas, at the best hotel (by far), Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!"
701762526158061568,2016-02-22T13:36:39Z,Twitter for Android,3154,8492,"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR, and Evangelicals do not like liars!"
701763676378796032,2016-02-22T13:41:13Z,Twitter for Android,1168,4611,"""@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!"""
701763900333649920,2016-02-22T13:42:06Z,Twitter for Android,2342,6284,"""@1sonny12: @KSmith233035 @mitchellvii  FLORIDIANS ARE UPSET BECAUSE RUBIO DID NOT DO WHAT HE PROMISED ONCE HE WAS ELECTED! VOTE TRUMP"""
701779181986680832,2016-02-22T14:42:50Z,Twitter for Android,9476,16710,"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!"
701780921163259904,2016-02-22T14:49:44Z,Twitter for Android,1543,4816,"""@ScotMReed: No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won."
701781556151517184,2016-02-22T14:52:16Z,Twitter for Android,1801,4636,"""@SandraR677582: @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016"""
701801713385115648,2016-02-22T16:12:21Z,Twitter for Android,2747,9344,Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!
701842514760724480,2016-02-22T18:54:29Z,Twitter for iPhone,2482,6660,Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc
701868541545295872,2016-02-22T20:37:55Z,Twitter for Android,6669,12036,"It is so important to audit The Federal Reserve, and yet Ted Cruz missed the vote on the bill that would allow this to be done."
701870081827966976,2016-02-22T20:44:02Z,Twitter for Android,3598,9420,"Wow, Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!"
701871659150548992,2016-02-22T20:50:18Z,Twitter for Android,2748,8047,Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!
701872910764343296,2016-02-22T20:55:16Z,Twitter for Android,3467,9277,Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!
701875717504536576,2016-02-22T21:06:25Z,Twitter for Android,2840,8248,"Just saw the phony ad by Cruz - totally false, more dirty tricks. He got caught in so many lies - is this man crazy?"
701876939095543808,2016-02-22T21:11:17Z,Twitter for Android,2648,8160,Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.
701924334621716480,2016-02-23T00:19:37Z,Twitter for Android,1830,5590,"I will be on @seanhannity tonight- from Las Vegas, Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl"
701929835132641280,2016-02-23T00:41:28Z,Twitter for iPhone,1368,0,"RT @DonaldJTrumpJr: Thank you Elko County, Nevada. So much amazing feedback from my forum today I really appreciate it #trump2016 #ICYMI ht…"
701940652339122176,2016-02-23T01:24:27Z,Twitter for iPhone,2622,8288,"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU"
701941803327426560,2016-02-23T01:29:02Z,Twitter for Android,2164,7093,"Just watched the very incompetent Mitt Romney Campaign Strategist, Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!"
701941907052634112,2016-02-23T01:29:26Z,Twitter for iPhone,2116,6213,"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA
https://t.co/mNbDUPrEeh"
701943239054532608,2016-02-23T01:34:44Z,Twitter for iPhone,2715,7874,"Great poll! Thank you North Carolina! 
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA"
701944029315923968,2016-02-23T01:37:52Z,Twitter for iPhone,3564,10105,"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9% 
Via: ARG"
701945579333513216,2016-02-23T01:44:02Z,Twitter for iPhone,1551,4922,"Thank you Vermont! #VoteTrumpVT 
https://t.co/8KGOpqDb9t"
701954385404760064,2016-02-23T02:19:01Z,Twitter for Android,1384,4926,Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews
701956476571512832,2016-02-23T02:27:20Z,Twitter for Android,2114,6569,"A big fat hit job on @oreillyfactor tonight. A total waste of time to watch, boring and biased. @brithume said I would never run, a dope!"
701957484328583168,2016-02-23T02:31:20Z,Twitter for Android,2662,7281,Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!
701967889457229824,2016-02-23T03:12:41Z,Twitter for iPhone,1615,0,"RT @DonaldJTrumpJr: Nevada: Here is a quick video @IvankaTrump created on ""How to Caucus"" - very quick and simple! https://t.co/W8ohs9gDvY …"
701977550315098112,2016-02-23T03:51:04Z,Twitter for iPhone,1515,5374,"Join me live- now in Las Vegas, Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT"
701999802033111040,2016-02-23T05:19:29Z,Twitter for iPhone,3004,8741,"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye"
702140146343280640,2016-02-23T14:37:10Z,Twitter for Android,2775,6874,Ted Cruz only talks tough on immigration now because he did so badly in S.C. He is in favor of amnesty and weak on illegal immigration.
702141081027104768,2016-02-23T14:40:53Z,Twitter for Android,3228,7705,Wow was Ted Cruz disloyal to his very capable director of communication. He used him as a scape goat-fired like a dog! Ted panicked.
702147760926011392,2016-02-23T15:07:26Z,Twitter for Android,2083,6397,"Ted Cruz does not have the right ""temperment"" to be President. Look at the way he totally panicked in firing his director of comm. BAD!"
702149896325890048,2016-02-23T15:15:55Z,Twitter for Android,2564,7773,Ted Cruz lifts the Bible high into the air and then lies like a dog-over and over again! The Evangelicals in S.C. figured him out &amp; said no!
702155147695284224,2016-02-23T15:36:47Z,Twitter for Android,1312,4494,"""@Vogelsong1: @EdRollins gets it. Was just on @FoxNews explaining how Trump wins the general election.""  Thank you Ed!"
702155553485619200,2016-02-23T15:38:24Z,Twitter for Android,2015,6325,"""@jojo2foxy: TRUMP IS UNSTOPPABLE....HE IS WHAT COMMON SENSE AMERICANS WANT WHETHER REPUBLICAN, INDEPENDENT OR A REAGAN DEMOCRAT."
702157754283130880,2016-02-23T15:47:08Z,Twitter for Android,3791,9945,"I am growing the Republican Party tremendously - just look at the numbers, way up! Democrats numbers are significantly down from years past."
702158475091021824,2016-02-23T15:50:00Z,Twitter for Android,1058,3862,"""@StevenMeyers11: @Vogelsong1 @EdRollins @FoxNews Ed Rollins is the only one of those people that understands process &amp; gets it right"""
702172591813857280,2016-02-23T16:46:06Z,Twitter for iPhone,1347,4243,"Join us in Sparks, Nevada today! 
#NevadaCaucus #VoteTrumpNV 
https://t.co/5DyhPftng9"
702172874258264064,2016-02-23T16:47:13Z,Twitter for iPhone,2515,0,"RT @EricTrump: Nevada remember you can ""Vote and Go"" - walk in vote and walk out! 
Caucus locator: https://t.co/r8ijPnCsmO #TrumpLV https:/…"
702178985430503424,2016-02-23T17:11:30Z,Twitter for Android,3343,11199,"Unlike the other Republican candidates, I will be in Nevada all day and night - I won't be fleeing, in and out. I love &amp; invest in Nevada!"
702180291448680448,2016-02-23T17:16:42Z,Twitter for Android,2601,8782,"Wow, great Ohio poll. Shows me leading by 5 points, beating K!"
702194423048699904,2016-02-23T18:12:51Z,Twitter for Android,4393,13093,"Great. Just reported on @FoxNews that many people who supported @JebBush are now supporting me. I knew that would happen, pundits didn't!"
702268900562448384,2016-02-23T23:08:48Z,Twitter for iPhone,2641,6848,Club for Growth is the group that came to my office seeking $1 million dollars. I told them no and now they are doing negative ads.
702270277560852480,2016-02-23T23:14:16Z,Twitter for iPhone,2014,6136,"Thank you Sparks, Nevada!
#VoteTrumpNV 

#NevadaCaucus Finder: 
https://t.co/Ryp3DwNe0u

https://t.co/n74lmDoRQO https://t.co/sO5h9LmIMg"
702308297886400512,2016-02-24T01:45:21Z,Twitter for Android,1564,5862,My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!
702310025235042304,2016-02-24T01:52:12Z,Twitter for iPhone,2097,0,RT @EricTrump: Very proud of what my father has accomplished in the past 7 months -Wishing him amazing luck and success tonight! #NVcaucus …
702310109100126208,2016-02-24T01:52:32Z,Twitter for Android,2376,8294,GO VOTE FROM NOW TO 8:30 P.M. NEVADA. I WILL BE AT VARIOUS CAUCUS SITES. MAKE AMERICA GREAT AGAIN!
702311041762332672,2016-02-24T01:56:15Z,Twitter for iPhone,2532,7523,Exclusive interview w/ my wife @MELANIATRUMP- tomorrow morning @ 8amE on @Morning_Joe w/ @morningmika @MSNBC. Enjoy! https://t.co/FQSEKWxnwj
702311980732813312,2016-02-24T01:59:59Z,Twitter for iPhone,797,0,RT @TrumpNV: #NVcaucus locator -&gt; https://t.co/WIzgQcbvOB
702312059690622976,2016-02-24T02:00:18Z,Twitter for Android,3641,10422,Make sure you get on the Trump line and are not mislead by the Cruz people. They are bad! BE CAREFUL.
702367612232142848,2016-02-24T05:41:02Z,Twitter for iPhone,5945,15089,"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN! 
https://t.co/ClAnLIg0AD https://t.co/zVvyVCIaD4"
702378896621236224,2016-02-24T06:25:53Z,Twitter for iPhone,3293,10293,"THANK YOU NEVADA!
#Trump2016 #MakeAmericaGreatAgain
@Snapchat! 
Username: realdonaldtrump 
https://t.co/e0HX1zekX8 https://t.co/uVBGpXzICo"
702484363695370240,2016-02-24T13:24:58Z,Twitter for Android,1100,5216,Melania will be interviewed by @morningmika on @Morning_Joe now (8:30 A.M.). ENJOY!
702519153446400000,2016-02-24T15:43:13Z,Twitter for Android,1623,4214,"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!"
702525836948336640,2016-02-24T16:09:46Z,Twitter for Android,2675,8302,Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!
702526610646429696,2016-02-24T16:12:50Z,Twitter for Android,3955,10234,".@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie, and I havn't even started on them yet!"
702539414224936960,2016-02-24T17:03:43Z,Twitter for iPhone,4460,12937,"I am self funding my campaign &amp; don't owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://t.co/fUzX92RYIm"
702542084776001536,2016-02-24T17:14:20Z,Twitter for iPhone,1529,5415,I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: https://t.co/LgucYLxFgG
702560558269202432,2016-02-24T18:27:44Z,Twitter for iPhone,2683,8634,In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!
702561529447763968,2016-02-24T18:31:36Z,Twitter for iPhone,4279,10197,MAKE AMERICA GREAT AGAIN! https://t.co/IVSR0hmh5g
702608081314816000,2016-02-24T21:36:35Z,Twitter for Android,3962,13992,"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true"
702632410341576704,2016-02-24T23:13:15Z,Twitter for Android,4582,10985,"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy"
702632760368885760,2016-02-24T23:14:39Z,Twitter for Android,2064,6524,"""@Ward_II: Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasn't enough #Trump2016"" He's a fool"
702635699594469376,2016-02-24T23:26:19Z,Twitter for Android,3969,10037,"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!"
702640425623003136,2016-02-24T23:45:06Z,Twitter for Android,4084,11005,"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently"
702641468398292992,2016-02-24T23:49:15Z,Twitter for Android,3221,10642,"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!"
702661309532409856,2016-02-25T01:08:05Z,Twitter for Android,2093,6624,".@RepChrisCollins  Chris, thank you so much for your wonderful endorsement. I will not let you down! @CNN"
702662052079390720,2016-02-25T01:11:02Z,Twitter for Android,2004,6515,"""@ddpick18: @realDonaldTrump This Texan will be voting Trump March 1st. Cruz is a fake Texan!"""
702668337671708672,2016-02-25T01:36:01Z,Twitter for Android,2040,6460,"""@GriceCindy: That's why we are angry. The Republican Establishment will not support you. You are who the American people want!"""
702671227048075264,2016-02-25T01:47:30Z,Twitter for iPhone,2687,7057,"Texas, Georgia &amp; many more VOTE EARLY! This is a movement!
#Trump2016 VOTE VIDEO: https://t.co/LWeckhLWNv https://t.co/o93j0A0BIR"
702679486496706560,2016-02-25T02:20:19Z,Twitter for Android,2666,7211,Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out https://t.co/45g7qpxq7T Poll snd Q Poll.
702679818194841600,2016-02-25T02:21:38Z,Twitter for Android,2333,7148,"""@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty"""
702680136513155072,2016-02-25T02:22:54Z,Twitter for Android,2435,6922,"""@HosierN: @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption, special interests and lobbyists. Trump for POTUS!"
702680558057422848,2016-02-25T02:24:34Z,Twitter for Android,1739,5941,"""@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion &amp; energy to #MakeAmericaGreatAgain"
702680874752540672,2016-02-25T02:25:50Z,Twitter for Android,1656,5929,"""@Stevekwebb: @realDonaldTrump Love it! @tedcruz is done. We need someone who is proven. @realDonaldTrump will make America Great Again"""
702685373420474368,2016-02-25T02:43:42Z,Twitter for Android,2493,7486,"""@conservativevin:  @ahernandez85a Romney should have been a tough guy with Obama. He cowered and lost. BADLY! He's not relevant!"""
702687277189873664,2016-02-25T02:51:16Z,Twitter for Android,2436,7566,"""@classyexplorer:  @ahernandez85a Romney is a pawn of the Establishment and has no individual thought process. He is jealous of Trump!"""
702698194115944448,2016-02-25T03:34:39Z,Twitter for Android,1921,6491,"""@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trump's success when he was so pathetic"
702706412980453376,2016-02-25T04:07:19Z,Twitter for iPhone,2785,7652,Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain https://t.co/VHqAvsIyuW
702833969537142784,2016-02-25T12:34:11Z,Twitter for Android,8095,22242,"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!"
702887030892658688,2016-02-25T16:05:01Z,Twitter Web Client,2588,8214,"Why doesn’t @MittRomney just endorse @marcorubio already.
Should have done it before NH or Nevada where he had a little sway. Too late
now!"
702891487776866304,2016-02-25T16:22:44Z,Twitter for iPhone,3387,10116,"Just for your info, tax returns have 0 to do w/ someone’s net worth. I have already filed my financial statements w/ FEC. They are great!"
702894623761498112,2016-02-25T16:35:12Z,Twitter for iPhone,7324,17928,Signing a recent tax return- isn't this ridiculous? https://t.co/UdwqF4iZIZ
702896239520645120,2016-02-25T16:41:37Z,Twitter for iPhone,2800,7052,"LETS MAKE AMERICA GREAT AGAIN!
Schedule &amp; tickets: https://t.co/nU39QHzxxX https://t.co/GUQo1TMsMo"
702897056181055488,2016-02-25T16:44:52Z,Twitter for iPhone,6179,15500,I'm going to do what @MittRomney was totally unable to do- WIN!
702911293813080064,2016-02-25T17:41:26Z,Twitter for iPhone,3230,8565,"Join me in Oklahoma tomorrow night!
#MakeYoutubeGreatAgain #Trump2016
https://t.co/sUTcDoip3C"
702913398154125312,2016-02-25T17:49:48Z,Twitter for iPhone,3242,8677,Thank you Illinois! #Trump2016 https://t.co/Ol0u2Krkwc
702930575083106304,2016-02-25T18:58:03Z,Twitter for iPhone,3334,10700,"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!"
702953023736250368,2016-02-25T20:27:15Z,Twitter for Android,5057,15924,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!"
702980499388669952,2016-02-25T22:16:26Z,Twitter for iPhone,4457,11883,"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://t.co/nvgOPoo5qf https://t.co/0JCjfbcpJZ"
703092155577831424,2016-02-26T05:40:07Z,Twitter for iPhone,2535,6925,Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid &amp; didn't release his tax returns until 9/21/12.
703095453496188928,2016-02-26T05:53:13Z,Twitter for iPhone,3125,8410,Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/aht7wYVIUg
703099408271822848,2016-02-26T06:08:56Z,Twitter for iPhone,1372,4498,#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa
703109705900535808,2016-02-26T06:49:51Z,Twitter for iPhone,3290,8351,"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgain https://t.co/At5vOiLCSy"
703110347356409856,2016-02-26T06:52:24Z,Twitter for iPhone,2603,6745,#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj
703110934869336064,2016-02-26T06:54:44Z,Twitter for iPhone,2215,7218,"All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good. https://t.co/sLTmwVVM5I"
703111149764489216,2016-02-26T06:55:35Z,Twitter for iPhone,2207,6945,Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk
703120811918385152,2016-02-26T07:33:59Z,Twitter for Android,1540,5481,"""@morg25016893:  @eventbrite Also, all the things Rubio&amp;Cruz were using for hits, just petty. Trump, clearly the only one w/all the skills."""
